clics_db_id,group_policy_cluster_id,group_policy_product_id,effective_date
1070,595,764,2021-10-05
1071,596,765,2020-07-01
1072,597,765,2020-07-01
1073,598,765,2020-07-01
1074,599,766,2021-04-11
1075,600,766,2021-04-11
1076,601,767,2021-07-01
1077,602,767,2021-07-01
1078,603,768,2021-08-26
1079,604,769,2021-09-01
1080,35,770,2020-01-01
1081,605,771,2021-01-25
1082,606,772,2021-07-01
1083,607,773,2021-07-18
1084,608,774,2021-07-01
1085,609,775,2021-05-09
1086,610,776,2021-07-07
1087,611,777,2021-11-10
1088,612,778,2021-08-12
1089,613,779,2021-09-01
1090,614,780,2020-09-22
1091,614,781,2020-09-22
1092,615,780,2020-09-22
1093,615,781,2020-09-22
1094,616,780,2020-09-22
1095,616,781,2020-09-22
1096,617,782,2021-01-01
1097,618,783,2021-02-26
1098,619,784,2021-01-03
1099,620,785,2021-11-01
1100,620,786,2021-11-01
1101,620,787,2021-11-01
1102,621,788,2020-12-10
1103,622,789,2021-11-08
1104,622,790,2021-11-08
1105,623,791,2021-10-14
1106,623,792,2021-10-14
1107,624,793,2021-10-12
1108,625,794,2020-11-20
1109,625,795,2020-11-20
1110,626,796,2021-12-01
1111,627,797,2021-10-06
1112,627,798,2021-10-06
1113,628,797,2021-10-06
1114,628,798,2021-10-06
1115,629,797,2021-10-06
1116,629,798,2021-10-06
1117,630,799,2021-01-01
1118,165,800,2021-11-07
1119,166,800,2021-11-07
1120,167,800,2021-11-07
1121,631,801,2021-10-23
1122,632,802,2021-06-01
1123,633,803,2021-11-11
1124,634,804,2021-11-15
1125,634,805,2021-11-15
1126,634,806,2021-11-15
1127,634,807,2021-11-15
1128,634,808,2021-11-15
1129,635,809,2021-03-24
1130,636,810,2021-11-21
1131,637,811,2021-11-01
1132,638,811,2021-11-01
1133,639,811,2021-11-01
1134,640,812,2020-10-06
1135,641,812,2020-10-06
1136,642,813,2021-12-06
1137,643,814,2021-10-01
1138,644,815,2021-10-10
1139,645,816,2020-12-14
1140,645,817,2020-12-14
1141,646,818,2021-11-24
1142,646,819,2021-11-24
1143,646,820,2021-11-24
1144,646,821,2021-11-24
1145,646,822,2021-11-24
1146,647,823,2021-11-01
1147,648,824,2021-11-01
1148,648,825,2021-11-01
1149,649,826,2021-11-09
1150,650,827,2021-11-08
1151,18,830,2022-01-01
1152,18,828,2022-01-01
1153,18,829,2022-01-01
1154,651,831,2021-12-09
1155,651,832,2021-12-09
1156,652,833,2021-12-13
1157,652,834,2021-12-13
1158,653,835,2021-12-01
1159,653,836,2021-12-01
1160,654,835,2021-12-01
1161,654,836,2021-12-01
1162,655,837,2021-11-28
1163,655,838,2021-11-28
1164,656,839,2021-11-28
1165,656,840,2021-11-28
1166,657,841,2022-01-01
1167,658,841,2022-01-01
1168,659,841,2022-01-01
1169,660,841,2022-01-01
1170,661,841,2022-01-01
1171,662,842,2022-01-01
1172,662,843,2022-01-01
1173,662,844,2022-01-01
1174,663,845,2021-12-26
1175,663,846,2021-12-26
1176,664,847,2021-12-09
1177,665,848,2021-11-17
1178,666,848,2021-11-17
1179,667,848,2021-11-17
1180,668,848,2021-11-17
1181,669,848,2021-11-17
1182,287,849,2021-10-25
1183,670,850,2022-01-06
1184,670,851,2022-01-06
1185,671,852,2021-12-22
1186,671,853,2021-12-22
1187,187,854,2021-12-04
1188,672,857,2022-01-01
1189,672,858,2022-01-01
1190,672,859,2022-01-01
1191,673,857,2022-01-01
1192,673,858,2022-01-01
1193,673,859,2022-01-01
1194,674,855,2021-12-23
1195,674,856,2021-12-23
1196,675,860,2021-06-30
1197,676,316,2021-11-01
1198,676,317,2021-11-01
1199,391,861,2022-01-06
1200,677,862,2021-12-26
1201,677,863,2021-12-26
1202,678,864,2021-12-07
1203,679,865,2021-11-01
1204,680,865,2021-11-01
1205,681,865,2021-11-01
1206,682,866,2021-03-02
1207,683,82,2022-01-01
1208,683,83,2022-01-01
1209,683,248,2022-01-01
1210,684,867,2021-02-16
1211,255,868,2022-01-01
1212,685,869,2022-01-20
1213,685,870,2022-01-20
1214,685,871,2022-01-20
1215,17,872,2022-01-01
1216,686,873,2022-01-18
1217,687,873,2022-01-18
1218,688,873,2022-01-18
1219,689,873,2022-01-18
1220,690,873,2022-01-18
1221,691,873,2022-01-18
1222,692,873,2022-01-18
1223,693,874,2022-01-01
1224,693,876,2022-01-01
1225,693,875,2022-01-01
1226,693,877,2022-01-01
1227,693,878,2022-01-01
1228,619,879,2021-01-03
1229,230,880,2022-01-01
1230,694,881,2022-01-12
1231,207,882,2022-01-01
1232,208,882,2022-01-01
1233,695,883,2021-12-27
1234,696,883,2021-12-27
1235,697,884,2022-01-20
1236,697,885,2022-01-20
1237,698,886,2022-01-12
1238,699,886,2022-01-12
1239,700,887,2022-01-04
1240,701,888,2021-12-02
1241,702,889,2021-07-06
1242,703,890,2021-12-01
1243,374,891,2022-01-06
1244,704,892,2022-02-01
1245,704,893,2022-02-01
1246,704,894,2022-02-01
1247,704,895,2022-02-01
1248,704,896,2022-02-01
1249,381,897,2022-02-02
1250,705,898,2022-02-01
1251,705,899,2022-02-01
1252,706,900,2022-02-01
1253,707,901,2021-08-10
1254,708,901,2021-08-10
1255,709,901,2021-08-10
1256,710,901,2021-08-10
1257,711,901,2021-08-10
1258,712,901,2021-08-10
1259,713,901,2021-08-10
1260,714,901,2021-08-10
1261,715,902,2021-09-13
1262,589,903,2021-12-03
1263,716,904,2021-09-01
1264,716,905,2021-09-01
1265,717,904,2021-09-01
1266,717,905,2021-09-01
1267,456,906,2021-06-09
1268,718,907,2022-01-16
1269,718,908,2022-01-16
1270,718,909,2022-01-16
1271,719,910,2022-02-25
1272,720,911,2022-02-02
1273,721,911,2022-02-02
1274,722,912,2022-02-01
1275,722,913,2022-02-01
1276,722,914,2022-02-01
1277,723,915,2022-02-07
1278,723,916,2022-02-07
1279,370,917,2022-01-24
1280,724,918,2022-02-19
1281,724,919,2022-02-19
1282,725,410,2022-02-01
1283,725,920,2022-02-01
1284,726,921,2022-01-02
1285,246,922,2022-02-03
1286,246,923,2022-02-03
1287,727,921,2022-01-02
1288,728,921,2022-01-02
1289,729,921,2022-01-02
1290,730,924,2022-02-02
1291,730,925,2022-02-02
1292,731,926,2022-02-17
1293,732,927,2022-02-13
1294,733,928,2021-01-01
1295,734,929,2022-02-02
1296,734,930,2022-02-02
1297,735,931,2022-02-07
1298,736,932,2022-02-24
1299,737,932,2022-02-24
1300,738,933,2022-03-01
1301,738,934,2022-03-01
1302,738,935,2022-03-01
1303,81,936,2022-04-01
1304,739,937,2021-03-14
1305,408,938,2022-04-01
1306,740,264,2021-01-01
1307,741,264,2019-01-01
1308,742,939,2022-02-27
1309,743,940,2022-04-03
1310,744,940,2022-04-03
1311,745,940,2022-04-03
1312,746,941,2022-03-13
1313,746,942,2022-03-13
1314,746,943,2022-03-13
1315,747,944,2022-03-06
1316,748,945,2022-03-24
1317,748,946,2022-03-24
1318,749,947,2022-04-03
1319,749,948,2022-04-03
1320,749,949,2022-04-03
1321,750,479,2022-04-01
1322,483,950,2022-04-01
1323,484,950,2022-04-01
1324,751,951,2021-05-17
1325,752,952,2021-04-21
1326,753,953,2022-03-10
1327,753,954,2022-03-10
1328,754,953,2022-03-10
1329,754,954,2022-03-10
1330,755,953,2022-03-10
1331,755,954,2022-03-10
1332,756,953,2022-03-10
1333,756,954,2022-03-10
1334,757,953,2022-03-10
1335,757,954,2022-03-10
1336,477,955,2022-04-02
1337,758,956,2022-03-30
1338,758,957,2022-03-30
1339,292,958,2022-04-01
1340,759,959,2022-03-31
1341,760,960,2022-03-31
1342,761,961,2022-04-01
1343,762,962,2022-04-01
1344,763,963,2022-04-19
1345,763,964,2022-04-19
1346,764,965,2022-04-01
1347,764,966,2022-04-01
1348,765,965,2022-04-01
1349,765,966,2022-04-01
1350,766,965,2022-04-01
1351,766,966,2022-04-01
1352,767,967,2022-03-28
1353,768,968,2022-03-06
1354,100,969,2022-06-01
1355,100,970,2022-06-01
1356,769,971,2022-02-10
1357,770,972,2022-05-01
1358,770,973,2022-05-01
1359,770,974,2022-05-01
1360,771,975,2022-05-12
1361,772,976,2022-06-01
1362,772,977,2022-06-01
1363,772,980,2022-06-01
1364,772,978,2022-06-01
1365,772,979,2022-06-01
1366,773,96,2022-05-29
1367,773,97,2022-05-29
1368,774,981,2022-05-16
1369,774,982,2022-05-16
1370,774,983,2022-05-16
1371,775,984,2022-03-30
1372,776,985,2022-06-01
1373,776,986,2022-06-01
1374,777,985,2022-06-01
1375,777,986,2022-06-01
1376,777,987,2022-06-01
1377,778,985,2022-06-01
1378,778,986,2022-06-01
1379,778,987,2022-06-01
1380,779,985,2022-06-01
1381,779,986,2022-06-01
1382,779,987,2022-06-01
1383,780,988,2022-06-01
1384,780,989,2022-06-01
1385,781,990,2022-06-01
1386,781,991,2022-06-01
1387,781,992,2022-06-01
1388,442,993,2022-05-04
1389,443,993,2022-05-04
1390,782,994,2022-07-01
1391,782,995,2022-07-01
1392,782,996,2022-07-01
1393,783,997,2021-05-11
1394,784,998,2020-11-28
1395,785,999,2022-07-01
1396,785,1001,2022-07-01
1397,785,1000,2022-07-01
1398,785,1002,2022-07-01
1399,785,1003,2022-07-01
1400,785,1004,2022-07-01
1401,786,1005,2022-07-01
1402,786,1006,2022-07-01
1403,786,1007,2022-07-01
1404,786,1008,2022-07-01
1405,787,1009,2022-07-01
1406,787,1010,2022-07-01
1407,788,1009,2022-07-01
1408,788,1010,2022-07-01
1409,789,1009,2022-07-01
1410,789,1010,2022-07-01
1411,790,1009,2022-07-01
1412,790,1010,2022-07-01
1413,791,1009,2022-07-01
1414,791,1010,2022-07-01
1415,792,1011,2022-07-19
1416,792,1012,2022-07-19
1417,792,1013,2022-07-19
1418,793,1011,2022-07-19
1419,793,1012,2022-07-19
1420,793,1013,2022-07-19
1421,794,1011,2022-07-19
1422,794,1012,2022-07-19
1423,794,1013,2022-07-19
1424,795,1014,2022-08-06
1425,795,1015,2022-08-06
1426,796,1016,2022-05-29
1427,797,1019,2022-06-15
1428,798,1018,2022-05-29
1429,796,1017,2022-05-29
1430,799,1020,2022-04-27
1431,800,1021,2022-08-17
1432,801,1022,2022-07-01
1433,802,1023,2022-07-26
1434,803,1024,2020-08-10
1435,804,1025,2022-08-01
1436,804,1026,2022-08-01
1437,804,1027,2022-08-01
1438,805,1029,2022-07-24
1439,805,1028,2022-07-24
1440,805,1030,2022-07-24
1441,806,1031,2022-07-25
1442,807,1031,2022-07-25
1443,808,1031,2022-07-25
1444,809,1032,2022-09-01
1445,809,1033,2022-09-01
1446,810,1035,2020-09-01
1447,810,1036,2020-09-01
1448,810,1037,2021-09-01
1449,810,1038,2020-09-01
1450,811,1040,2012-01-01
1451,137,1039,2012-01-01
1452,17,1041,2013-01-01
1453,812,1042,2021-10-23
1454,137,1043,2022-01-01
1455,71,1044,2019-12-02
1456,137,1049,2022-01-01
1457,813,1052,2022-08-30
1458,813,1051,2022-08-30
1459,813,1053,2022-08-30
1460,813,1054,2022-08-30
1461,814,1055,2015-08-09
1462,815,1056,2010-07-01
1463,198,1060,2020-03-24
1464,199,1060,2020-03-24
1465,815,1057,2010-07-01
1466,474,1061,2004-03-11
1467,475,1061,2004-03-11
1468,11,1062,2019-10-01
1469,816,1063,2017-08-01
1470,817,1064,2022-06-01
1471,817,1065,2022-06-01
1472,817,1066,2022-06-01
1473,817,1067,2022-06-01
1474,817,1068,2022-06-01
1475,101,1069,2011-04-23
1476,101,1070,2011-04-23
1477,102,1069,2011-04-23
1478,102,1070,2011-04-23
1479,103,1069,2011-04-23
1480,103,1070,2011-04-23
1481,104,1069,2011-04-23
1482,104,1070,2011-04-23
1483,105,1069,2011-04-23
1484,105,1070,2011-04-23
1485,106,1069,2011-04-23
1486,106,1070,2011-04-23
1487,818,1071,2022-08-29
1488,818,1072,2022-08-29
1489,818,1073,2022-08-29
1490,818,1074,2022-08-29
1491,818,1075,2022-08-29
1492,818,1076,2022-08-29
1493,818,1077,2022-08-29
1494,818,1078,2022-08-29
1495,819,1079,2020-05-20
1496,820,1079,2020-05-20
1497,821,1079,2020-05-20
1498,822,1080,2018-09-23
1499,822,1081,2018-09-23
1500,822,1082,2018-09-23
1501,823,1083,2022-09-01
1502,823,1084,2022-09-01
1503,823,1085,2022-09-01
1504,823,1086,2022-09-01
1505,823,1087,2022-09-01
1506,824,1088,2019-11-01
1507,824,1089,2019-11-01
1508,824,1090,2019-11-01
1509,826,1098,2022-08-29
1510,826,1099,2022-08-29
1511,826,1100,2022-08-29
1512,826,1101,2022-08-29
1513,827,1102,2019-02-24
1514,827,1103,2019-02-24
1515,827,1104,2019-02-24
1516,827,1105,2019-02-24
1517,828,1106,2022-01-25
1518,829,1107,2022-09-13
1519,829,1108,2022-09-13
1520,829,1109,2022-09-13
1521,829,1110,2022-09-13
1522,829,1111,2022-09-13
1523,829,1112,2022-09-13
1524,829,1113,2022-09-13
1525,829,1114,2022-09-13
1526,830,1115,2021-05-17
1527,831,1116,2022-10-01
1528,831,1117,2022-10-01
1529,831,1118,2022-10-01
1530,831,1119,2022-10-01
1531,831,1120,2022-10-01
1532,831,1121,2022-10-01
1533,831,1122,2022-10-01
1534,832,1123,2022-01-28
1535,833,22,2021-12-17
1536,833,23,2021-12-17
1537,833,182,2021-12-17
1538,127,1124,2022-08-01
1539,834,1125,2020-05-10
1540,834,1126,2020-05-10
1541,834,1127,2020-05-10
1542,835,1128,2022-09-14
1543,835,1129,2022-09-14
1544,835,1130,2022-09-14
1545,835,1131,2022-09-14
1546,338,1132,2017-03-20
1547,338,1133,2017-03-20
1548,338,1134,2017-03-20
1549,338,1135,2017-03-20
1550,338,1136,2017-03-20
1551,836,1137,2022-07-01
1552,144,276,2020-03-20
1553,144,1138,2020-03-20
1554,144,1139,2020-03-20
1555,144,1140,2020-03-20
1556,613,1145,2021-09-01
1557,613,1146,2021-09-01
1558,613,1147,2021-09-01
1559,613,1148,2021-09-01
1560,626,1141,2021-12-01
1561,626,1142,2021-12-01
1562,626,1143,2021-12-01
1563,626,1144,2021-12-01
1564,837,1149,2022-10-27
1565,837,1150,2022-10-27
1566,837,1151,2022-10-27
1567,837,1152,2022-10-27
1568,837,1153,2022-10-27
1569,11,1154,2022-10-01
1570,838,1155,2022-07-01
1571,838,1156,2022-07-01
1572,173,1157,2020-10-01
1573,173,1158,2020-10-01
1574,173,1159,2020-10-01
1575,168,1157,2020-10-01
1576,168,1158,2020-10-01
1577,168,1159,2020-10-01
1578,839,1160,2022-11-13
1579,839,1161,2022-11-13
1580,840,1162,1992-01-01
1581,841,1163,2022-10-25
1582,841,1164,2022-10-25
1583,841,1165,2022-10-25
1584,841,1166,2022-10-25
1585,841,1167,2022-10-25
1586,841,1168,2022-10-25
1587,842,1169,2019-12-06
1588,842,1170,2019-12-06
1589,842,1171,2019-12-06
1590,843,1172,2009-01-01
1591,843,1173,2009-01-01
1592,843,1174,2009-01-01
1593,843,1175,2009-01-01
1594,844,1176,2022-01-10
1595,648,1177,2021-11-01
1596,648,1178,2021-11-01
1597,648,1179,2021-11-01
1598,845,1180,2022-10-03
1599,845,1181,2022-10-03
1600,845,1182,2022-10-03
1601,845,1183,2022-10-03
1602,845,1184,2022-10-03
1603,846,1185,2022-09-17
1604,846,1186,2022-09-17
1605,846,1187,2022-09-17
1606,847,1188,2022-07-05
1607,847,1189,2022-07-05
1608,847,1190,2022-07-05
1609,847,1191,2022-07-05
1610,847,1192,2022-07-05
1611,848,1193,2022-04-06
1612,848,1194,2022-04-06
1613,848,1195,2022-04-06
1614,848,1196,2022-04-06
1615,848,1197,2022-04-06
1616,414,1198,2018-04-01
1617,414,1199,2018-04-01
1618,414,1200,2018-04-01
1619,414,1201,2018-04-01
1620,415,1198,2018-04-01
1621,415,1199,2018-04-01
1622,415,1200,2018-04-01
1623,415,1201,2018-04-01
1624,120,1202,2019-09-17
1625,120,1203,2019-09-17
1626,120,1204,2019-09-17
1627,120,1205,2019-09-17
1628,120,1206,2019-09-17
1629,157,1207,2011-03-16
1630,157,1208,2011-03-16
1631,157,1209,2011-03-16
1632,158,1207,2011-03-16
1633,158,1208,2011-03-16
1634,158,1209,2011-03-16
1635,209,1210,2013-09-04
1636,209,1214,2013-09-04
1637,209,1211,2013-09-04
1638,209,1212,2013-09-04
1639,209,1213,2013-09-04
1640,210,1210,2013-09-04
1641,210,1214,2013-09-04
1642,210,1211,2013-09-04
1643,210,1212,2013-09-04
1644,210,1213,2013-09-04
1645,849,1215,2022-11-08
1646,849,1216,2022-11-08
1647,849,1217,2022-11-08
1648,849,1218,2022-11-08
1649,849,1219,2022-11-08
1650,216,1223,2016-02-03
1651,216,1224,2016-02-03
1652,216,1225,2016-02-03
1653,216,1226,2016-02-03
1654,217,1223,2016-02-03
1655,217,1224,2016-02-03
1656,849,1227,2022-11-08
1657,217,1225,2016-02-03
1658,217,1226,2016-02-03
1659,218,1223,2016-02-03
1660,218,1224,2016-02-03
1661,218,1225,2016-02-03
1662,849,1220,2022-11-08
1663,218,1226,2016-02-03
1664,849,1221,2022-11-08
1665,849,1222,2022-11-08
1666,358,1228,1993-01-01
1667,358,1229,1993-01-01
1668,358,1230,1993-01-01
1669,358,1231,1993-01-01
1670,359,1232,2021-03-25
1671,359,1233,2021-03-25
1672,359,1234,2021-03-25
1673,359,1235,2021-03-25
1674,384,1236,2015-01-26
1675,384,1237,2015-01-26
1676,384,1238,2015-01-26
1677,384,1239,2015-01-26
1678,554,1240,2016-09-05
1679,554,1241,2016-09-05
1680,554,1242,2016-09-05
1681,554,1243,2016-09-05
1682,564,1245,2016-08-03
1683,564,1244,2016-08-03
1684,564,1246,2016-08-03
1685,564,1247,2016-08-03
1686,564,1248,2016-08-03
1687,565,1245,2016-08-03
1688,565,1244,2016-08-03
1689,565,1246,2016-08-03
1690,565,1247,2016-08-03
1691,565,1248,2016-08-03
1692,566,1245,2016-08-03
1693,566,1244,2016-08-03
1694,566,1246,2016-08-03
1695,566,1247,2016-08-03
1696,566,1248,2016-08-03
1697,567,1245,2016-08-03
1698,567,1244,2016-08-03
1699,567,1246,2016-08-03
1700,567,1247,2016-08-03
1701,567,1248,2016-08-03
1702,595,1249,2021-10-05
1703,595,1250,2021-10-05
1704,595,1251,2021-10-05
1705,595,1252,2021-10-05
1706,595,1253,2021-10-05
1707,606,1254,2017-04-01
1708,606,1255,2017-04-01
1709,606,1256,2017-04-01
1710,606,1257,2017-04-01
1711,627,1258,2021-10-06
1712,627,1259,2021-10-06
1713,627,1260,2021-10-06
1714,627,1261,2021-10-06
1715,628,1258,2021-10-06
1716,628,1259,2021-10-06
1717,628,1260,2021-10-06
1718,628,1261,2021-10-06
1719,629,1258,2021-10-06
1720,629,1259,2021-10-06
1721,629,1260,2021-10-06
1722,629,1261,2021-10-06
1723,182,1262,2022-07-05
1724,636,1263,2021-11-21
1725,636,1264,2021-11-21
1726,636,1265,2021-11-21
1727,636,1266,2021-11-21
1728,850,1267,2022-11-01
1729,850,1268,2022-11-01
1730,850,1269,2022-11-01
1731,850,1270,2022-11-01
1732,850,1271,2022-11-01
1733,850,1272,2022-11-01
1734,851,1273,2022-10-26
1735,851,1274,2022-10-26
1736,851,1275,2022-10-26
1737,851,1276,2022-10-26
1738,851,1277,2022-10-26
1739,852,463,2022-11-17
1740,853,1280,2005-12-27
1741,853,1282,2005-12-27
1742,853,1283,2005-12-27
1743,853,1284,2005-12-27
1744,5,1278,1999-08-18
1745,5,1279,1999-08-18
1746,5,1281,1999-08-18
1747,854,1285,2022-11-03
1748,854,1286,2022-11-03
1749,854,1287,2022-11-03
1750,854,1288,2022-11-03
1751,854,1289,2022-11-03
1752,854,1290,2022-11-03
1753,855,1291,2019-08-20
1754,855,1292,2019-08-20
1755,855,1293,2019-08-20
1756,855,1294,2019-08-20
1757,855,1295,2019-08-20
1758,856,1296,2022-06-30
1759,374,1297,2015-01-01
1760,374,1299,2015-01-01
1761,374,1300,2015-01-01
1762,375,1297,2015-01-01
1763,375,1299,2015-01-01
1764,375,1300,2015-01-01
1765,377,1297,2015-01-01
1766,377,1298,2015-01-01
1767,377,1299,2015-01-01
1768,377,1300,2015-01-01
1769,374,1298,2015-01-01
1770,302,1301,2021-01-21
1771,857,1302,2018-11-28
1772,857,1303,2018-11-28
1773,857,1304,2018-11-28
1774,857,1305,2018-11-28
1775,857,1306,2018-11-28
1776,858,1307,2020-12-15
1777,858,1308,2020-12-15
1778,858,1309,2020-12-15
1779,858,1310,2020-12-15
1780,858,1311,2020-12-15
1781,859,1312,2022-11-01
1782,859,1313,2022-11-01
1783,859,1314,2022-11-01
1784,860,1312,2022-11-01
1785,860,1313,2022-11-01
1786,860,1314,2022-11-01
1787,861,1312,2022-11-01
1788,861,1313,2022-11-01
1789,861,1314,2022-11-01
1790,862,1315,2022-11-01
1791,862,1316,2022-11-01
1792,862,1317,2022-11-01
1793,863,1315,2022-11-01
1794,863,1316,2022-11-01
1795,863,1317,2022-11-01
1796,864,1315,2022-11-01
1797,864,1316,2022-11-01
1798,864,1317,2022-11-01
1799,865,1318,2000-08-06
1800,865,1319,2000-08-06
1801,865,1320,2000-08-06
1802,865,1321,2000-08-06
1803,866,1322,2018-01-28
1804,866,1323,2018-01-28
1805,866,1324,2018-01-28
1806,866,1325,2018-01-28
1807,867,1326,2022-11-24
1808,867,1327,2022-11-24
1809,867,1328,2022-11-24
1810,868,1330,2021-11-03
1811,867,1329,2022-11-24
1812,741,677,2022-01-01
1813,183,1331,2020-11-25
1814,183,1332,2020-11-25
1815,183,1333,2020-11-25
1816,183,1334,2020-11-25
1817,423,1335,2021-01-01
1818,423,1336,2021-01-01
1819,423,1337,2021-01-01
1820,423,1338,2021-01-01
1821,423,1339,2021-01-01
1822,869,1340,2017-01-10
1823,451,1341,2020-11-01
1824,451,1342,2020-11-01
1825,451,1343,2020-11-01
1826,451,1344,2020-11-01
1827,679,1345,2015-07-06
1828,680,1345,2015-07-06
1829,681,1345,2015-07-06
1830,870,1346,2022-02-16
1831,870,1347,2022-02-16
1832,870,1348,2022-02-16
1833,870,1349,2022-02-16
1834,480,1350,2021-07-01
1835,871,1351,1998-01-01
1836,872,1351,1998-01-01
1837,873,1352,2017-08-01
1838,873,1353,2017-08-01
1839,874,1354,2015-07-01
1840,874,1355,2015-07-01
1841,874,1356,2015-07-01
1842,874,1357,2015-07-01
1843,875,1358,2022-09-14
1844,875,1359,2022-09-14
1845,875,1360,2022-09-14
1846,875,1361,2022-09-14
1847,876,1362,2022-09-14
1848,876,1363,2022-09-14
1849,876,1364,2022-09-14
1850,876,1365,2022-09-14
1851,877,789,2022-11-08
1852,877,790,2022-11-08
1853,878,789,2022-11-08
1854,878,790,2022-11-08
1855,15,1367,2013-12-22
1856,15,1368,2013-12-22
1857,15,1369,2013-12-22
1858,15,1370,2013-12-22
1859,15,1366,2013-12-22
1860,265,1380,2009-01-01
1861,265,1381,2009-01-01
1862,266,1380,2009-01-01
1863,266,1381,2009-01-01
1864,267,1380,2009-01-01
1865,267,1381,2009-01-01
1866,879,1371,2022-12-01
1867,879,1372,2022-12-01
1868,879,1373,2022-12-01
1869,879,1374,2022-12-01
1870,879,1375,2022-12-01
1871,879,1376,2022-12-01
1872,879,1377,2022-12-01
1873,879,1378,2022-12-01
1874,879,1379,2022-12-01
1875,880,1371,2022-12-01
1876,880,1372,2022-12-01
1877,880,1373,2022-12-01
1878,880,1374,2022-12-01
1879,880,1375,2022-12-01
1880,880,1376,2022-12-01
1881,880,1377,2022-12-01
1882,880,1378,2022-12-01
1883,880,1379,2022-12-01
1884,881,1371,2022-12-01
1885,881,1372,2022-12-01
1886,881,1373,2022-12-01
1887,881,1374,2022-12-01
1888,881,1375,2022-12-01
1889,881,1376,2022-12-01
1890,881,1377,2022-12-01
1891,881,1378,2022-12-01
1892,881,1379,2022-12-01
1893,882,1371,2022-12-01
1894,882,1372,2022-12-01
1895,882,1373,2022-12-01
1896,882,1374,2022-12-01
1897,882,1375,2022-12-01
1898,882,1376,2022-12-01
1899,882,1377,2022-12-01
1900,831,1382,2022-10-01
1901,831,1383,2022-10-01
1902,883,1384,2022-12-01
1903,883,1385,2022-12-01
1904,883,1386,2022-12-01
1905,883,1387,2022-12-01
1906,883,1388,2022-12-01
1907,883,1389,2022-12-01
1908,883,1391,2022-12-01
1909,883,1390,2022-12-01
1910,883,1392,2022-12-01
1911,884,1401,2022-11-29
1912,884,1402,2022-11-29
1913,884,1403,2022-11-29
1914,884,1404,2022-11-29
1915,884,1405,2022-11-29
1916,885,1393,2022-10-12
1917,885,1394,2022-10-12
1918,885,1395,2022-10-12
1919,885,1396,2022-10-12
1920,885,1397,2022-10-12
1921,885,1398,2022-10-12
1922,885,1399,2022-10-12
1923,885,1400,2022-10-12
1924,885,1406,2022-10-12
1925,885,1407,2022-10-12
1926,816,1408,2017-08-01
1927,816,1409,2017-08-01
1928,816,1410,2017-08-01
1929,328,1411,2021-03-13
1930,328,1412,2021-03-13
1931,328,1413,2021-03-13
1932,328,1414,2021-03-13
1933,328,1415,2021-03-13
1934,329,1411,2021-03-13
1935,329,1412,2021-03-13
1936,329,1413,2021-03-13
1937,329,1414,2021-03-13
1938,329,1415,2021-03-13
1939,330,1411,2021-03-13
1940,330,1412,2021-03-13
1941,330,1413,2021-03-13
1942,330,1414,2021-03-13
1943,330,1415,2021-03-13
1944,137,1416,2020-01-01
1945,483,1417,2019-04-01
1946,483,1418,2019-04-01
1947,483,1419,2019-04-01
1948,483,1420,2019-04-01
1949,484,1417,2019-04-01
1950,484,1418,2019-04-01
1951,484,1419,2019-04-01
1952,484,1420,2019-04-01
1953,886,1421,2011-05-18
1954,886,1422,2011-05-18
1955,886,1423,2011-05-18
1956,886,1424,2011-05-18
1957,887,1425,2001-03-25
1958,887,1426,2001-03-25
1959,888,1431,2022-11-01
1960,889,1431,2022-11-01
1961,890,1431,2022-11-01
1962,891,1431,2022-11-01
1963,888,1427,2022-11-01
1964,888,1428,2022-11-01
1965,888,1429,2022-11-01
1966,888,1430,2022-11-01
1967,889,1427,2022-11-01
1968,889,1428,2022-11-01
1969,889,1429,2022-11-01
1970,889,1430,2022-11-01
1971,890,1427,2022-11-01
1972,890,1428,2022-11-01
1973,890,1429,2022-11-01
1974,890,1430,2022-11-01
1975,891,1427,2022-11-01
1976,891,1428,2022-11-01
1977,891,1429,2022-11-01
1978,891,1430,2022-11-01
1979,476,1432,2022-07-01
1980,476,1433,2022-07-01
1981,187,1434,2022-12-04
1982,892,1435,2023-01-01
1983,892,1436,2023-01-01
1984,892,1437,2023-01-01
1985,892,1438,2023-01-01
1986,892,1439,2023-01-01
1987,893,1440,2011-06-02
1988,893,1441,2011-06-02
1989,893,1442,2011-06-02
1990,893,1443,2011-06-02
1991,894,1444,2022-11-15
1992,894,1445,2022-11-15
1993,894,1446,2022-11-15
1994,894,1447,2022-11-15
1995,894,1448,2022-11-15
1996,895,1450,2015-10-01
1997,895,1451,2015-10-01
1998,895,1452,2015-10-01
1999,895,1453,2015-10-01
2000,896,1455,2023-01-01
2001,896,1456,2023-01-01
2002,896,1457,2023-01-01
2003,896,1458,2023-01-01
2004,896,1459,2023-01-01
2005,897,1449,2023-01-01
2006,897,1454,2023-01-01
2007,897,1460,2023-01-01
2008,897,1461,2023-01-01
2009,897,1462,2023-01-01
2010,897,1463,2023-01-01
2011,898,1465,2023-01-01
2012,898,1466,2023-01-01
2013,898,1467,2023-01-01
2014,898,1468,2023-01-01
2015,898,1464,2023-01-01
2016,6,1469,2023-01-01
2017,6,1470,2023-01-01
2018,8,1469,2023-01-01
2019,8,1470,2023-01-01
2020,6,1471,2006-07-01
2021,6,1472,2006-07-01
2022,6,1473,2006-07-01
