clics_db_id,start_date,end_date,parent_id
30420,2023-06-11,NULL,68111
30421,2023-01-31,NULL,24184
30422,2023-03-09,NULL,24174
30423,2023-03-19,NULL,69009
30424,2023-04-03,NULL,235773
30425,2023-05-02,NULL,235877
30426,2023-05-09,NULL,235885
30427,2023-03-04,NULL,235994
30428,2023-02-11,NULL,236045
30429,2023-02-01,NULL,236120
30430,2023-03-01,NULL,236164
30431,2023-05-09,NULL,236239
30432,2023-03-01,NULL,236251
30433,2023-03-01,NULL,236310
30434,2023-02-01,NULL,236334
30435,2023-03-01,NULL,236342
30436,2023-03-27,NULL,236354
30437,2023-02-02,NULL,236364
30438,2023-02-14,NULL,236455
30439,2023-05-02,NULL,236474
30440,2023-02-25,NULL,236482
30441,2023-04-08,NULL,236560
30442,2023-02-12,NULL,236582
30443,2023-04-06,NULL,236631
30444,2023-03-07,NULL,236741
30445,2023-02-20,NULL,236744
30446,2023-05-30,NULL,236855
30447,2023-02-28,NULL,236902
30448,2023-02-12,NULL,236930
30449,2023-04-29,NULL,236934
30450,2023-03-07,NULL,237078
30451,2023-05-23,NULL,237095
30452,2023-04-30,NULL,237180
30453,2023-05-30,NULL,237363
30454,2023-05-22,NULL,237408
30455,2023-02-04,NULL,237492
30456,2023-05-24,NULL,237563
30457,2023-02-25,NULL,237648
30458,2023-02-05,NULL,237692
30459,2023-05-15,NULL,237696
30460,2023-02-06,NULL,237699
30461,2023-02-14,NULL,237709
30462,2023-05-23,NULL,237724
30463,2023-02-01,NULL,237751
30464,2023-02-08,NULL,237795
30465,2023-04-30,NULL,237831
30466,2023-02-12,NULL,237832
30467,2023-02-08,NULL,237887
30468,2023-02-09,NULL,237888
30469,2023-05-06,NULL,237927
30470,2023-05-27,NULL,237933
30471,2023-04-02,NULL,237935
30472,2023-05-06,NULL,237955
30473,2023-05-31,NULL,237965
30474,2023-02-28,NULL,238018
30475,2023-05-22,NULL,238025
30476,2023-03-18,NULL,238042
30477,2023-05-24,NULL,238069
30478,2023-02-12,NULL,238072
30479,2023-05-06,NULL,238083
30480,2023-05-18,NULL,238100
30481,2023-05-15,NULL,238117
30482,2023-04-06,NULL,238136
30483,2023-05-10,NULL,238137
30484,2023-05-30,NULL,238172
30485,2023-03-21,NULL,238184
30486,2023-02-11,NULL,238223
30487,2023-03-21,NULL,238231
30488,2023-03-13,NULL,238240
30489,2023-05-06,NULL,238268
30490,2023-04-30,NULL,238287
30491,2023-05-24,NULL,238299
30492,2023-05-31,NULL,238310
30493,2023-04-02,NULL,238314
30494,2023-05-03,NULL,238343
30495,2023-04-30,NULL,238344
30496,2023-05-08,NULL,238358
30497,2023-03-12,NULL,238395
30498,2023-05-11,NULL,238399
30499,2023-03-19,NULL,238408
30500,2023-05-06,NULL,238431
30501,2023-05-09,NULL,238436
30502,2023-02-05,NULL,238449
30503,2023-04-03,NULL,238492
30504,2023-03-30,NULL,238496
30505,2023-05-21,NULL,238536
30506,2023-02-08,NULL,238545
30507,2023-03-11,NULL,238547
30508,2023-05-11,NULL,238549
30509,2023-02-04,NULL,238550
30510,2023-02-11,NULL,238555
30511,2023-02-01,NULL,238557
30512,2023-02-05,NULL,238558
30513,2023-02-14,NULL,238582
30514,2023-03-12,NULL,238590
30515,2023-02-16,NULL,238593
30516,2023-05-04,NULL,238603
30517,2023-04-06,NULL,238609
30518,2023-04-01,NULL,238618
30519,2023-05-06,NULL,238638
30520,2023-04-30,NULL,238672
30521,2023-02-28,NULL,238674
30522,2023-05-11,NULL,238686
30523,2023-03-12,NULL,238688
30524,2023-05-20,NULL,238719
30525,2023-05-08,NULL,238723
30526,2023-03-19,NULL,238749
30527,2023-04-30,NULL,238761
30528,2023-03-13,NULL,238762
30529,2023-05-08,NULL,238767
30530,2023-04-15,NULL,238768
30531,2023-05-14,NULL,238770
30532,2023-03-11,NULL,238771
30533,2023-05-16,NULL,238793
30534,2023-04-30,NULL,238795
30535,2023-02-04,NULL,238796
30536,2023-04-30,NULL,238799
30537,2023-02-08,NULL,238800
30538,2023-05-08,NULL,238820
30539,2023-04-01,NULL,238823
30540,2023-04-30,NULL,238824
30541,2023-05-04,NULL,238838
30542,2023-03-25,NULL,238839
30543,2023-02-18,NULL,238844
30544,2023-02-23,NULL,238845
30545,2023-04-15,NULL,238867
30546,2023-02-22,NULL,238874
30547,2023-03-07,NULL,238877
30548,2023-02-12,NULL,238878
30549,2023-02-01,NULL,238879
30550,2023-03-11,NULL,238886
30551,2023-02-14,NULL,238897
30552,2023-02-01,NULL,238902
30553,2023-03-21,NULL,238905
30554,2023-02-01,NULL,238910
30555,2023-02-11,NULL,238912
30556,2023-02-16,NULL,238917
30557,2023-02-02,NULL,238919
30558,2023-02-14,NULL,238920
30559,2023-02-04,NULL,238921
30560,2023-02-04,NULL,238922
30561,2023-02-26,NULL,238926
30562,2023-02-06,NULL,238933
30563,2023-03-18,NULL,238934
30564,2023-02-12,NULL,238935
30565,2023-03-13,NULL,361926
30566,2023-05-07,NULL,361929
30567,2023-05-10,NULL,361934
30568,2023-05-28,NULL,361935
30569,2023-05-30,NULL,361942
30570,2023-05-30,NULL,361944
30571,2023-05-24,NULL,361956
30572,2023-02-13,NULL,361975
30573,2023-02-12,NULL,361977
30574,2023-02-08,NULL,361980
30575,2023-02-22,NULL,361982
30576,2023-02-09,NULL,361983
30577,2023-05-14,NULL,361984
30578,2023-03-16,NULL,361988
30579,2023-03-28,NULL,361990
30580,2023-03-07,NULL,361994
30581,2023-05-08,NULL,361996
30582,2023-04-08,NULL,362000
30583,2023-04-30,NULL,362003
30584,2023-04-09,NULL,362010
30585,2023-04-08,NULL,362014
30586,2023-05-11,NULL,362019
30587,2023-05-16,NULL,362020
30588,2023-05-16,NULL,362021
30589,2023-05-20,NULL,362024
30590,2023-05-21,NULL,362032
30591,2023-05-06,NULL,362033
30592,2023-05-09,NULL,362037
30593,2023-05-17,NULL,362044
30594,2023-05-14,NULL,362057
30595,2023-05-11,NULL,362069
30596,2023-05-21,NULL,362085
30597,2023-05-25,NULL,362090
30598,2023-05-30,NULL,362095
30599,2023-05-23,NULL,362099
30600,2023-05-11,NULL,362102
30601,2023-05-24,NULL,362123
30602,2023-05-18,NULL,362128
30603,2023-05-30,NULL,362149
30604,2023-05-27,NULL,362154
30605,2023-05-20,NULL,362158
30606,2022-11-05,NULL,333103
30607,2023-06-16,NULL,4253
30608,2023-06-17,NULL,4244
30609,2023-06-17,NULL,3433
30610,2023-06-21,NULL,2702
30611,2023-06-22,NULL,71677
30612,2023-06-26,NULL,59610
30613,2023-06-22,NULL,4464
30614,2023-06-24,NULL,3986
30615,2023-06-25,NULL,8456
30616,2023-06-22,NULL,3334
30617,2023-06-01,NULL,72453
30618,2023-06-01,NULL,72461
30619,2023-06-01,NULL,72462
30620,2023-06-01,NULL,72505
30621,2023-06-01,NULL,72521
30622,2023-06-01,NULL,72529
30623,2023-06-01,NULL,72531
30624,2023-06-01,NULL,72550
30625,2023-06-01,NULL,72564
30626,2023-06-01,NULL,72572
30627,2023-06-01,NULL,72590
30628,2023-06-01,NULL,72605
30629,2023-06-01,NULL,158905
30630,2023-06-01,NULL,205262
30631,2023-06-01,NULL,245933
30632,2023-06-05,NULL,31368
30633,2023-06-05,NULL,31375
30634,2023-06-05,NULL,31389
30635,2023-06-05,NULL,31397
30636,2023-06-05,NULL,31401
30637,2023-06-05,NULL,31421
30638,2023-06-05,NULL,31495
30639,2023-03-31,NULL,66616
30640,2023-05-31,NULL,66621
30641,2023-04-30,NULL,66625
30642,2023-04-15,NULL,66626
30643,2023-05-15,NULL,66631
30644,2023-06-30,NULL,244958
30645,2023-07-01,NULL,7468
30646,2023-07-28,NULL,7462
30647,2023-07-02,NULL,56582
30648,2023-07-02,NULL,177521
30649,2023-07-02,NULL,177533
30650,2023-07-02,NULL,177557
30651,2023-07-02,NULL,177559
30652,2023-07-02,NULL,44289
30653,2023-07-02,NULL,56497
30654,2023-07-02,NULL,56568
30655,2023-07-02,NULL,56574
30656,2023-07-02,NULL,56573
30657,2023-07-02,NULL,56572
30658,2023-07-02,NULL,58884
30659,2023-07-02,NULL,58882
30660,2023-05-17,NULL,341320
30661,2023-06-17,NULL,341398
30662,2023-06-21,NULL,341435
30663,2023-06-30,NULL,341498
30664,2023-07-04,NULL,49348
30665,2023-07-01,NULL,44847
30666,2023-06-30,NULL,44896
30667,2023-07-05,NULL,57059
30668,2023-06-09,NULL,180272
30669,2023-05-30,NULL,204144
30670,2023-06-08,NULL,244873
30671,2023-07-01,NULL,205531
30672,2023-07-01,NULL,240064
30673,2023-07-01,NULL,240065
30674,2023-07-20,NULL,336500
30675,2023-06-30,NULL,11423
30676,2023-06-30,NULL,11457
30677,2023-06-30,NULL,11526
30678,2023-06-30,NULL,11564
30679,2023-06-30,NULL,11579
30680,2023-06-30,NULL,11733
30681,2023-06-30,NULL,11815
30682,2023-06-30,NULL,11970
30683,2023-06-30,NULL,11981
30684,2023-06-30,NULL,12397
30685,2023-06-30,NULL,12513
30686,2023-06-30,NULL,12558
30687,2023-06-30,NULL,12782
30688,2023-06-30,NULL,13067
30689,2023-06-30,NULL,13130
30690,2023-06-30,NULL,13156
30691,2023-06-30,NULL,13302
30692,2023-06-30,NULL,13347
30693,2023-06-30,NULL,13712
30694,2023-06-30,NULL,13778
30695,2023-06-30,NULL,13930
30696,2023-06-30,NULL,18956
30697,2023-06-30,NULL,14220
30698,2023-06-30,NULL,14233
30699,2023-06-30,NULL,14429
30700,2023-06-30,NULL,14608
30701,2023-06-30,NULL,14642
30702,2023-06-30,NULL,14837
30703,2023-06-30,NULL,15092
30704,2023-06-30,NULL,18903
30705,2023-06-30,NULL,15495
30706,2023-06-30,NULL,15724
30707,2023-06-30,NULL,18915
30708,2023-06-30,NULL,48525
30709,2023-06-30,NULL,59321
30710,2023-06-30,NULL,59322
30711,2023-06-30,NULL,59323
30712,2023-06-30,NULL,59351
30713,2023-06-30,NULL,59362
30714,2023-06-30,NULL,59514
30715,2023-06-30,NULL,68476
30716,2023-06-30,NULL,68879
30717,2023-06-30,NULL,74860
30718,2023-06-30,NULL,240293
30719,2023-06-01,NULL,29156
30720,2023-06-01,NULL,29311
30721,2023-06-01,NULL,174128
30722,2023-06-01,NULL,29487
30723,2023-06-01,NULL,340148
30724,2023-06-01,NULL,340152
30725,2023-06-01,NULL,348413
30726,2023-06-30,NULL,45215
30727,2023-06-30,NULL,60285
30728,2022-10-12,NULL,59651
30729,2023-06-30,NULL,66689
30730,2023-06-30,NULL,66696
30731,2023-07-05,NULL,363142
30732,2023-06-18,NULL,38324
30733,2023-06-18,NULL,38328
30734,2023-06-22,NULL,38333
30735,2023-06-18,NULL,38339
30736,2023-06-21,NULL,245058
30737,2023-06-18,NULL,75833
30738,2023-06-18,NULL,204223
30739,2023-01-31,NULL,26323
30740,2023-01-01,NULL,26321
30741,2023-06-01,NULL,46926
30742,2023-06-01,NULL,46935
30743,2023-06-30,NULL,335450
30744,2023-06-24,NULL,336199
30745,2023-06-25,NULL,348007
30746,2023-06-30,NULL,348069
30747,2023-07-01,NULL,347960
30748,2023-07-01,NULL,348240
30749,2023-07-01,NULL,348339
30750,2023-06-04,NULL,72291
30751,2023-06-18,NULL,328636
30752,2023-05-15,NULL,35910
30753,2023-05-12,NULL,35924
30754,2023-02-15,NULL,35932
30755,2023-05-03,NULL,49312
30756,2023-06-08,NULL,26475
30757,2023-05-30,NULL,182093
30758,2023-05-31,NULL,182162
30759,2023-05-13,NULL,182167
30760,2023-05-31,NULL,182241
30761,2023-05-31,NULL,182264
30762,2023-06-10,NULL,182147
30763,2023-06-06,NULL,182150
30764,2023-06-30,NULL,182344
30765,2023-07-01,NULL,35977
30766,2023-07-01,NULL,35975
30767,2023-07-01,NULL,35980
30768,2023-07-01,NULL,109882
30769,2023-07-01,NULL,109892
30770,2022-11-30,NULL,178121
30771,2023-03-31,NULL,178134
30772,2023-01-31,NULL,178143
30773,2023-01-31,NULL,178147
30774,2023-01-31,NULL,178153
30775,2022-11-30,NULL,178157
30776,2022-12-31,NULL,178160
30777,2022-11-30,NULL,178166
30778,2023-01-31,NULL,178170
30779,2023-01-31,NULL,178185
30780,2022-11-30,NULL,178186
30781,2023-01-31,NULL,178201
30782,2022-12-31,NULL,178205
30783,2022-11-30,NULL,178211
30784,2022-12-31,NULL,178229
30785,2022-11-30,NULL,178243
30786,2022-11-30,NULL,178268
30787,2022-11-30,NULL,178269
30788,2022-11-30,NULL,178271
30789,2022-12-31,NULL,178274
30790,2022-11-30,NULL,178284
30791,2023-03-31,NULL,178286
30792,2023-01-31,NULL,178295
30793,2022-12-31,NULL,178296
30794,2022-12-31,NULL,178298
30795,2023-01-31,NULL,178323
30796,2023-03-31,NULL,178327
30797,2023-01-31,NULL,178329
30798,2023-01-31,NULL,178339
30799,2023-01-31,NULL,178345
30800,2023-04-30,NULL,178216
30801,2023-04-30,NULL,178275
30802,2023-06-03,NULL,49266
30803,2023-07-07,NULL,10446
30804,2023-05-11,NULL,71885
30805,2023-07-07,NULL,10372
30806,2023-07-07,NULL,65967
30807,2023-07-07,NULL,179120
30808,2023-07-07,NULL,65959
30809,2023-05-16,NULL,35922
30810,2023-07-09,NULL,30517
30811,2023-07-09,NULL,30534
30812,2023-04-18,NULL,30230
30813,2023-05-10,NULL,203900
30814,2023-07-07,NULL,30210
30815,2023-05-01,NULL,25718
30816,2023-07-01,NULL,25855
30817,2023-07-01,NULL,25887
30818,2023-05-01,NULL,25991
30819,2023-07-01,NULL,245335
30820,2023-05-01,NULL,26047
30821,2023-07-01,NULL,70163
30822,2023-05-01,NULL,177650
30823,2023-05-01,NULL,245338
30824,2023-05-01,NULL,68020
30825,2023-07-01,NULL,68033
30826,2023-07-01,NULL,62275
30827,2023-05-01,NULL,62276
30828,2023-07-01,NULL,75626
30829,2023-07-01,NULL,245351
30830,2023-07-01,NULL,245125
30831,2023-07-01,NULL,75615
30832,2023-06-01,NULL,350259
30833,2023-07-01,NULL,245088
30834,2023-03-22,NULL,363426
30835,2023-05-30,NULL,25029
30836,2023-05-30,NULL,25030
30837,2023-05-30,NULL,25033
30838,2023-05-30,NULL,25035
30839,2023-05-27,NULL,340593
30840,2023-06-12,NULL,340768
30841,2023-06-12,NULL,340774
30842,2023-06-01,NULL,340837
30843,2023-06-22,NULL,340910
30844,2023-06-01,NULL,340920
30845,2023-06-30,NULL,340992
30846,2023-06-22,NULL,341065
30847,2023-06-30,NULL,341178
30848,2023-06-30,NULL,341226
30849,2023-06-30,NULL,341268
30850,2023-06-30,NULL,341279
30851,2023-06-17,NULL,341282
30852,2023-06-30,NULL,350566
30853,2023-06-01,NULL,350574
30854,2023-06-30,NULL,60336
30855,2023-06-30,NULL,60335
30856,2023-06-30,NULL,60365
30857,2023-06-15,NULL,109901
30858,2023-06-15,NULL,178853
30859,2023-01-02,NULL,240309
30860,2023-01-31,NULL,74529
30861,2023-02-15,NULL,203854
30862,2023-01-31,NULL,134046
30863,2023-02-18,NULL,75730
30864,2023-02-19,NULL,71733
30865,2023-03-06,NULL,68920
30866,2022-12-26,NULL,44783
30867,2023-01-19,NULL,44979
30868,2023-01-25,NULL,44850
30869,2023-01-19,NULL,44613
30870,2023-02-01,NULL,44808
30871,2023-02-13,NULL,44571
30872,2023-02-18,NULL,44678
30873,2023-02-18,NULL,57064
30874,2023-02-19,NULL,44485
30875,2023-02-25,NULL,44608
30876,2023-02-19,NULL,44534
30877,2023-02-28,NULL,44719
30878,2023-03-04,NULL,44693
30879,2023-03-19,NULL,44447
30880,2023-03-19,NULL,44609
30881,2023-05-13,NULL,44813
30882,2023-06-15,NULL,44810
30883,2023-06-30,NULL,44787
30884,2023-03-05,NULL,44764
30885,2023-03-06,NULL,44817
30886,2023-03-06,NULL,44818
30887,2023-03-06,NULL,44821
30888,2023-03-06,NULL,44826
30889,2023-03-05,NULL,44886
30890,2023-07-17,NULL,328894
30891,2023-07-24,NULL,328889
30892,2023-07-31,NULL,328844
30893,2023-06-30,NULL,59605
30894,2023-06-30,NULL,3818
30895,2023-06-30,NULL,3103
30896,2023-07-01,NULL,56520
30897,2023-07-01,NULL,177519
30898,2023-08-01,NULL,177532
30899,2023-07-01,NULL,177566
30900,2023-07-01,NULL,362986
30901,2023-06-01,NULL,205639
30902,2023-06-01,NULL,205700
30903,2023-06-01,NULL,205728
30904,2023-06-30,NULL,61611
30905,2023-07-10,NULL,3004
30906,2023-07-31,NULL,67487
30907,2023-03-25,NULL,67547
30908,2023-03-13,NULL,67567
30909,2023-06-08,NULL,67578
30910,2023-07-31,NULL,67583
30911,2023-04-30,NULL,70212
30912,2023-06-30,NULL,70237
30913,2023-02-14,NULL,70228
30914,2023-02-15,NULL,74790
30915,2023-07-31,NULL,74792
30916,2023-03-20,NULL,158847
30917,2023-03-31,NULL,158855
30918,2023-04-30,NULL,158865
30919,2023-03-31,NULL,178642
30920,2023-06-26,NULL,178651
30921,2023-07-31,NULL,327730
30922,2023-05-09,NULL,7431
30923,2023-05-09,NULL,134114
30924,2023-05-24,NULL,244780
30925,2023-02-26,NULL,18885
30926,2023-06-12,NULL,18890
30927,2023-08-01,NULL,56944
30928,2023-08-01,NULL,56907
30929,2023-08-01,NULL,337469
30930,2023-07-15,NULL,7263
30931,2023-05-23,NULL,7290
30932,2023-05-25,NULL,7395
30933,2023-05-31,NULL,8480
30934,2023-06-01,NULL,8481
30935,2023-06-06,NULL,180275
30936,2023-06-01,NULL,236222
30937,2023-06-03,NULL,236275
30938,2023-06-01,NULL,236439
30939,2023-06-04,NULL,237174
30940,2023-06-27,NULL,237332
30941,2023-06-10,NULL,237375
30942,2023-06-03,NULL,237406
30943,2023-06-08,NULL,237439
30944,2023-06-14,NULL,237534
30945,2023-06-26,NULL,237542
30946,2023-06-26,NULL,237544
30947,2023-06-18,NULL,237547
30948,2023-06-03,NULL,237571
30949,2023-06-21,NULL,237575
30950,2023-06-20,NULL,237579
30951,2023-06-27,NULL,237702
30952,2023-06-18,NULL,237788
30953,2023-06-15,NULL,237803
30954,2023-06-27,NULL,237950
30955,2023-06-18,NULL,238095
30956,2023-06-10,NULL,238104
30957,2023-06-27,NULL,238151
30958,2023-06-12,NULL,238157
30959,2023-06-25,NULL,238167
30960,2023-06-19,NULL,238207
30961,2023-06-20,NULL,238226
30962,2023-06-20,NULL,238239
30963,2023-06-15,NULL,238290
30964,2023-06-22,NULL,238307
30965,2023-06-08,NULL,238388
30966,2023-06-14,NULL,238394
30967,2023-06-15,NULL,238480
30968,2023-06-11,NULL,238715
30969,2023-06-20,NULL,238757
30970,2023-06-26,NULL,238789
30971,2023-06-17,NULL,238870
30972,2023-06-18,NULL,361947
30973,2023-06-04,NULL,361950
30974,2023-06-14,NULL,361951
30975,2023-06-13,NULL,361953
30976,2023-06-22,NULL,361960
30977,2023-06-18,NULL,361963
30978,2023-06-01,NULL,361965
30979,2023-06-20,NULL,361968
30980,2023-06-20,NULL,361978
30981,2023-06-04,NULL,361987
30982,2023-06-12,NULL,361993
30983,2023-06-12,NULL,362051
30984,2023-06-05,NULL,362062
30985,2023-06-14,NULL,362066
30986,2023-06-14,NULL,362067
30987,2023-06-14,NULL,362147
30988,2023-06-18,NULL,362152
30989,2023-06-04,NULL,362155
30990,2023-06-07,NULL,362160
30991,2023-06-05,NULL,362171
30992,2023-06-03,NULL,362176
30993,2023-06-06,NULL,362178
30994,2023-06-12,NULL,363580
30995,2023-06-10,NULL,363581
30996,2023-06-17,NULL,363582
30997,2022-01-15,NULL,134103
30998,2023-07-10,NULL,8797
31000,2023-07-10,NULL,137053
31001,2023-06-15,NULL,110040
31002,2023-06-15,NULL,180386
31003,2023-06-15,NULL,42344
31004,2023-06-26,NULL,70105
31005,2023-06-15,NULL,336399
31006,2023-06-26,NULL,336404
31007,2023-06-15,NULL,336406
31008,2023-06-26,NULL,336408
31009,2023-06-15,NULL,336415
31010,2023-06-15,NULL,336443
31011,2023-06-15,NULL,42378
31012,2023-02-05,NULL,35859
31013,2023-02-05,NULL,35883
31014,2023-02-05,NULL,35870
31015,2023-02-05,NULL,35866
31016,2023-07-01,NULL,18502
31017,2023-06-01,NULL,239919
31018,2023-06-01,NULL,239930
31019,2023-08-01,NULL,6628
31020,2023-08-01,NULL,6635
31021,2023-07-10,NULL,62066
31022,2023-04-04,NULL,205299
31023,2023-01-26,NULL,205301
31024,2023-01-15,NULL,205303
31025,2023-07-10,NULL,75168
31026,2023-07-10,NULL,347221
31027,2023-07-24,NULL,76337
31028,2023-07-24,NULL,76321
31029,2023-07-24,NULL,240134
31030,2023-07-24,NULL,240144
31031,2023-08-01,NULL,5969
31032,2023-07-01,NULL,205122
31033,2023-04-10,NULL,57484
31034,2023-04-10,NULL,57485
31035,2023-04-10,NULL,57778
31036,2023-04-10,NULL,57616
31037,2023-04-10,NULL,57638
31038,2023-04-10,NULL,57576
31039,2023-04-10,NULL,57704
31040,2023-04-10,NULL,57730
31041,2023-04-10,NULL,57792
31042,2023-04-10,NULL,57793
31043,2023-04-10,NULL,57794
31044,2023-04-10,NULL,57746
31045,2023-04-10,NULL,57797
31046,2023-04-10,NULL,57799
31047,2023-04-10,NULL,57559
31048,2023-04-10,NULL,57558
31049,2023-04-10,NULL,57814
31050,2023-04-10,NULL,57563
31051,2023-04-10,NULL,57800
31052,2023-04-10,NULL,57801
31053,2023-04-10,NULL,57633
31054,2023-04-10,NULL,57954
31055,2023-04-10,NULL,57803
31056,2023-04-10,NULL,57804
31057,2023-04-10,NULL,57806
31058,2023-04-10,NULL,57807
31059,2023-04-10,NULL,57808
31060,2023-04-10,NULL,57809
31061,2023-04-10,NULL,57564
31062,2023-04-10,NULL,57810
31063,2023-04-10,NULL,57811
31064,2023-04-10,NULL,57864
31065,2023-04-10,NULL,57863
31066,2023-04-10,NULL,57815
31067,2023-04-10,NULL,57816
31068,2023-04-10,NULL,57570
31069,2023-04-10,NULL,57572
31070,2023-04-10,NULL,57819
31071,2023-04-10,NULL,57589
31072,2023-04-10,NULL,57823
31073,2023-04-10,NULL,57824
31074,2023-04-10,NULL,57828
31075,2023-04-10,NULL,57591
31076,2023-04-10,NULL,57829
31077,2023-04-10,NULL,57830
31078,2023-04-10,NULL,57832
31079,2023-04-10,NULL,57833
31080,2023-04-10,NULL,57834
31081,2023-04-10,NULL,57835
31082,2023-04-10,NULL,57956
31083,2023-04-10,NULL,57836
31084,2023-04-10,NULL,57847
31085,2023-04-10,NULL,57846
31086,2023-04-10,NULL,57845
31087,2023-04-10,NULL,57957
31088,2023-04-10,NULL,57848
31089,2023-04-10,NULL,57600
31090,2023-04-10,NULL,57850
31091,2023-04-10,NULL,57602
31092,2023-04-10,NULL,57856
31093,2023-04-10,NULL,57604
31094,2023-04-10,NULL,57605
31095,2023-04-10,NULL,57857
31096,2023-04-10,NULL,57606
31097,2023-04-10,NULL,57859
31098,2023-04-10,NULL,57865
31099,2023-04-10,NULL,57867
31100,2023-04-10,NULL,57868
31101,2023-04-10,NULL,57869
31102,2023-04-10,NULL,57870
31103,2023-04-10,NULL,57959
31104,2023-04-10,NULL,57958
31105,2023-04-10,NULL,57878
31106,2023-04-10,NULL,57879
31107,2023-04-10,NULL,57881
31108,2023-04-10,NULL,57935
31109,2023-04-10,NULL,57942
31110,2023-04-10,NULL,57943
31111,2023-04-10,NULL,57883
31112,2023-04-10,NULL,57918
31113,2023-04-10,NULL,57917
31114,2023-04-10,NULL,57893
31115,2023-04-10,NULL,57897
31116,2023-04-10,NULL,57898
31117,2023-04-10,NULL,57899
31118,2023-04-10,NULL,57900
31119,2023-04-10,NULL,57929
31120,2023-04-10,NULL,57961
31121,2023-04-10,NULL,57948
31122,2023-04-10,NULL,57949
31123,2023-04-10,NULL,57896
31124,2023-04-10,NULL,57895
31125,2023-04-10,NULL,57894
31126,2023-04-10,NULL,57960
31127,2023-04-10,NULL,57920
31128,2023-04-10,NULL,57921
31129,2023-04-10,NULL,57922
31130,2023-04-10,NULL,57923
31131,2023-04-10,NULL,57924
31132,2023-04-10,NULL,57925
31133,2023-04-10,NULL,57926
31134,2023-04-10,NULL,57927
31135,2023-04-10,NULL,57889
31136,2023-04-10,NULL,57890
31137,2023-04-10,NULL,57891
31138,2023-04-10,NULL,57951
31139,2023-04-10,NULL,57950
31140,2023-04-10,NULL,57919
31141,2023-04-10,NULL,57947
31142,2023-04-10,NULL,57888
31143,2023-04-10,NULL,57902
31144,2023-04-10,NULL,57904
31145,2023-04-10,NULL,57901
31146,2023-04-10,NULL,57903
31147,2023-04-10,NULL,57905
31148,2023-04-10,NULL,57907
31149,2023-04-10,NULL,57908
31150,2023-04-10,NULL,57934
31151,2023-04-10,NULL,57933
31152,2023-04-10,NULL,57932
31153,2023-04-10,NULL,57884
31154,2023-04-10,NULL,57885
31155,2023-04-10,NULL,57886
31156,2023-04-10,NULL,57637
31157,2023-04-10,NULL,57612
31158,2023-04-10,NULL,57641
31159,2023-04-10,NULL,57953
31160,2023-04-10,NULL,57645
31161,2023-04-10,NULL,57647
31162,2023-04-10,NULL,57659
31163,2023-04-10,NULL,57687
31164,2023-04-10,NULL,57688
31165,2023-04-10,NULL,57662
31166,2023-04-10,NULL,57664
31167,2023-04-10,NULL,57665
31168,2023-04-10,NULL,57666
31169,2023-04-10,NULL,57668
31170,2023-04-10,NULL,57671
31171,2023-04-10,NULL,57672
31172,2023-04-10,NULL,57505
31173,2023-04-10,NULL,57674
31174,2023-04-10,NULL,57677
31175,2023-04-10,NULL,57821
31176,2023-04-10,NULL,57680
31177,2023-04-10,NULL,57580
31178,2023-04-10,NULL,57684
31179,2023-04-10,NULL,57685
31180,2023-04-10,NULL,57694
31181,2023-04-10,NULL,57695
31182,2023-04-10,NULL,57701
31183,2023-04-10,NULL,57706
31184,2023-04-10,NULL,57717
31185,2023-04-10,NULL,57715
31186,2023-04-10,NULL,57723
31187,2023-04-10,NULL,57726
31188,2023-04-10,NULL,57686
31189,2023-04-10,NULL,57747
31190,2023-04-10,NULL,57739
31191,2023-04-10,NULL,57751
31192,2023-04-10,NULL,57753
31193,2023-04-10,NULL,57755
31194,2023-04-10,NULL,57727
31195,2023-04-10,NULL,57761
31196,2023-04-10,NULL,57754
31197,2023-04-10,NULL,57534
31198,2023-04-10,NULL,57762
31199,2023-04-10,NULL,57535
31200,2023-04-10,NULL,57765
31201,2023-04-10,NULL,57768
31202,2023-04-10,NULL,57769
31203,2023-04-10,NULL,57550
31204,2023-04-10,NULL,57770
31205,2023-04-10,NULL,57541
31206,2023-04-10,NULL,57554
31207,2023-04-10,NULL,57781
31208,2023-04-10,NULL,57780
31209,2023-04-10,NULL,57779
31210,2023-04-10,NULL,57784
31211,2023-04-10,NULL,57555
31212,2023-04-10,NULL,57788
31213,2023-04-10,NULL,57789
31214,2023-04-10,NULL,57790
31215,2023-04-10,NULL,57791
31216,2023-04-10,NULL,57710
31217,2023-04-10,NULL,57617
31218,2023-04-10,NULL,57618
31219,2023-04-10,NULL,57964
31220,2023-04-10,NULL,57626
31221,2023-04-10,NULL,57642
31222,2023-04-10,NULL,57644
31223,2023-04-10,NULL,57493
31224,2023-04-10,NULL,57652
31225,2023-04-10,NULL,57655
31226,2023-04-10,NULL,57689
31227,2023-04-10,NULL,57529
31228,2023-04-10,NULL,57678
31229,2023-04-10,NULL,57585
31230,2023-04-10,NULL,57507
31231,2023-04-10,NULL,57508
31232,2023-04-10,NULL,57699
31233,2023-04-10,NULL,57510
31234,2023-04-10,NULL,57709
31235,2023-04-10,NULL,57708
31236,2023-04-10,NULL,57514
31237,2023-04-10,NULL,57719
31238,2023-04-10,NULL,57724
31239,2023-04-10,NULL,57725
31240,2023-04-10,NULL,57520
31241,2023-04-10,NULL,57748
31242,2023-04-10,NULL,57749
